X_D_0125,,X_D_05,,X_D_1,,X_D_15,
X,Y,X,Y,X,Y,X,Y
0.2553998230955503,39.40470722524781,0.48100312623024943,45.171531417685785,0.5507128647186516,46.684561030047234,0.5678703232739869,47.892895381001026
0.26282558497681663,39.807588980076424,0.4915136473458821,45.230729354187844,0.561223320705265,46.74550008232877,0.578379606938255,47.98517451731306
0.2704554495740179,40.22893899870873,0.5020219540748624,45.34912522719196,0.571734037207955,46.799474671492405,0.5888896070217341,48.0583013800509
0.2780858514856276,40.63592481216038,0.5125290233524783,45.50060230000605,0.5822448839686836,46.84996702909711,0.5993998676212899,48.12446377967085
0.28428459706692566,40.99215710064042,0.5230364182751901,45.64337379392279,0.5927556004713737,46.903941618260745,0.609910258478884,48.18714394773185
0.3019367903059986,41.7491507136605,0.5335458973265157,45.730429582896406,0.6032663821030829,46.956175091644916,0.6204205842074592,48.25156523157233
0.3110047769168909,42.0484049882573,0.5440557020229372,45.80877979297266,0.6137765775736196,47.02407860704434,0.6309311704521108,48.309022052294914
0.32150736857443785,42.31958377091012,0.5545660277515123,45.87320107681313,0.6242867079151371,47.093723238223234,0.6414416264387243,48.36996110457645
0.33201026959482605,42.58249225361044,0.5650771350283175,45.91672897129994,0.6347969033856736,47.16162675362265,0.6519524080704335,48.42219457796061
0.3425160362920584,42.76879164201398,0.5755881120470843,45.963739097345695,0.6453072942432679,47.224306921683656,0.6624630594441043,48.47791028290373
0.3530218681183098,42.953349914638046,0.5860987634207553,46.019454802288806,0.655817685100862,47.286987089744656,0.6729739713338521,48.52666152472895
0.36352802558965724,43.12920260836475,0.5966091542783494,46.08213497034981,0.6663284016035521,47.3409616789083,0.6834849483526189,48.573671650774706
0.3740345738351196,43.29460860741462,0.6071195451359437,46.14481513841081,0.676839378622319,47.38797180495405,0.6939958602423666,48.62242289259993
0.3845414477256779,43.451309027567135,0.617629284703346,46.22490646426654,0.6873503556410858,47.434981930999804,0.7045069023901527,48.66769190286621
0.3950504057448502,43.55229374277653,0.6281390242707483,46.30499779012227,0.6978613326598526,47.48199205704556,0.7150180096669578,48.71121979735302
0.4055598196671566,43.64109064752961,0.6386486335801124,46.38857134753694,0.7083723748076385,47.52726106731184,0.7255292472018013,48.751265460280884
0.41606949410553973,43.72292308916481,0.6491579823733996,46.4791093680695,0.7188834820844439,47.57078896179865,0.7360404847366449,48.79131112320874
0.42657949418901886,43.796049951902646,0.6596677219408019,46.55920069392523,0.7293946544902683,47.61257574050598,0.7465518525295269,48.82787455457766
0.4370894291434787,43.870917930419964,0.6701792851207413,46.59054077795573,0.7399056966380542,47.65784475077226,0.7570632854514279,48.86269687016711
0.44759819177559335,43.97712599296777,0.6806914344618535,46.60621081997098,0.7504169341728977,47.69789041370013,0.7675747835023481,48.895778069977084
0.45810643337555457,44.09726298175136,0.691202997641793,46.637550904001486,0.7609281065787221,47.73967719240746,0.7780862164242492,48.930600385566535
0.4686149354915925,44.21043550741706,0.701715146982905,46.65322094601673,0.7714394092425849,47.777981739555855,0.7885977796041888,48.96194046959703
0.4791258473813401,44.25918674924229,0.7122266450338255,46.68630214582671,0.7819507770354668,47.814545170924774,0.7991094079131473,48.99153943784806
0.4896369546581453,44.3027146437291,0.7227385338588608,46.70893665095985,0.7924620796993296,47.852849718073166,0.8096212316091635,49.015915058760676
0.5001472803867203,44.36713592756958,0.7332504878129154,46.729830040313516,0.8029735126212307,47.88767203366261,0.8201329250471414,49.04377291123223
0.5106566291800076,44.45767394810213,0.7437619207348165,46.76465235590296,0.813485010672151,47.92075323347258,0.8306445533561,49.07337187948326
0.5211660431023141,44.54647085285522,0.7542738095598518,46.7872868610361,0.8239967692391479,47.94686997016467,0.8411566375681929,49.09078303727799
0.5316760431857931,44.61959771559306,0.7647857635139064,46.80818025038977,0.8345083975481067,47.9764689384157,0.8516683310061708,49.11864088974954
0.5421861735273106,44.68924234677195,0.7752972615648266,46.841261450199745,0.8450198304700078,48.011291254005144,0.8621818480566859,49.097747500395876
0.5526964341268664,44.7554047463919,0.7858091503898619,46.86389595533288,0.8555319146821005,48.02870241179987,0.87269543023622,49.075112995262735
0.5632066947264222,44.821567146011844,0.796321234601955,46.881307113127605,0.8660449758294813,48.01999683290251,0.883210054480061,49.02462063765804
0.5737172158420548,44.8807650825139,0.8068327326528753,46.91438831293758,0.876558102105881,48.00955013822567,0.8937265023364391,48.92537703822811
0.5842279974737641,44.93299855589808,0.8173450122520258,46.926576123393886,0.8870726612207032,47.96079889640045,0.9042439271281049,48.800016702106106
0.5947390396215502,44.97826756616436,0.8278566405609844,46.956175091644916,0.897588718302966,47.87200199164736,0.9111088513950107,48.37982742732679
0.6052501468983553,45.02179546065116,0.8383691806762115,46.96139843898334,0.9081067292558045,47.7309716135101,0.9138342692779422,47.90953270956043
0.615760016723796,45.09840455494795,0.848880743856151,46.992738523013834,0.9164852193639963,47.300916015980434,0.9167188914299857,47.441366022191204
0.6262696911621792,45.18023699658315,0.8593931537133399,47.0014441019112,0.9248669659231472,46.78380462947716,0.9196034339798949,46.975327365219115
0.6367794307295815,45.26032832243887,0.8699047168932794,47.0327841859417,0.9310939793595996,46.38434292350108,0.9224876183201984,46.518864845034116
0.647289235426003,45.33867853251513,0.880416670847334,47.05367757529537,0.9368449219957791,45.93727413749771,0.9253723996765113,46.04644209687063
0.6577991052514439,45.41528762681191,0.8909303181558872,47.02930195438276,0.9397297988746531,45.462297752857666,0.928257897452035,45.55486707513295
0.6683101473992299,45.46055663707819,0.9014444213675747,46.992738523013834,0.9426126697797366,45.04094773422536,0.9311427982115497,45.079252281373755
0.6788219710952459,45.484932257990806,0.9119614553851256,46.877824881568664,0.9454954212816182,44.622789761188756,0.934027101955055,44.61959771559306
0.6893335994042047,45.51453122624183,0.9227579301115507,46.592281893735205,0.9483780533802979,44.20782383374785,0.9373209927960517,44.159943149812364
0.6998445112939524,45.56328246806706,0.9368348921268248,46.20540596753645,0.9512608048821796,43.78966586071125,0.9447093217735429,43.73859313118007
0.7103551626676232,45.61899817301017,0.9401936803137789,45.83576708755447,0.954143675787263,43.36831584207895,0.947456809916867,43.286599474829046
0.7208656837832559,45.67819610951223,0.9560753807865356,42.825668090810076,0.9570265466923462,42.94696582344665,0.9478833659150991,44.65790226274145
0.7313756187377156,45.75306408802954,0.9579970559168542,42.551152169579936,0.9599091787910261,42.53199989600574,0.9522515171284378,42.85375809205223
0.7418857490792332,45.822708719208435,0.979264318405138,41.197086427884315,0.9645680529201905,42.08055344747113,0.9570460810561663,42.42474716399025
0.7523976379042685,45.845343224341576,0.9895984375723152,40.86226986349178,0.9733201556469211,41.69974655341797,0.9623198100328554,41.960623734375574
0.7629095918583233,45.86623661369524,1.0001181418796525,40.67597047508825,0.9838454610499081,41.36371120797982,0.97045701883465,41.59353849087016
0.773421676070416,45.88364777148996,1.0106371297677788,40.5088233602589,0.9943695941305499,41.05901594657216,0.9809816729474452,41.27491430322672
0.7839338905405473,45.89757669772574,1.0211551407206172,40.36779298212164,1.0048884517606378,40.89535106330176,0.9915055455120101,40.97718350493696
0.7944457142365635,45.92195231863836,1.0316700906095542,40.30859504561958,1.0154069837456297,40.74039175892872,1.0020245985291556,40.808295274328145
0.8049577333196372,45.941104592212554,1.0421848451114335,40.25462045645594,1.0259237572471036,40.632442580601435,1.0125423489659173,40.674229359308775
0.8154696221446727,45.963739097345695,1.0526990785811594,40.21457479352808,1.036439228168194,40.5593157178636,1.023059382983468,40.5593157178636
0.8259811201955931,45.996820297155665,1.0632118792124636,40.212833677748606,1.0471455401412924,40.49419798771133,1.0335749190335777,40.484447739346294
0.836494637246108,45.975926907802,1.0737252660049401,40.19542251995389,1.057468085881761,40.468777697331035,1.044090389954668,40.41132087660846
0.8470079589095652,45.96025686578675,1.0842380015072248,40.19542251995389,1.0679817983193336,40.44266096063896,1.054605014198509,40.36082851900376
0.8575206944118499,45.96025686578675,1.0947513231706822,40.179752477938635,1.07849518511181,40.425249802844235,1.0651184009909858,40.343417361209035
0.8680334299141346,45.96025686578675,1.1052641889310053,40.17627024637969,1.0890082462591908,40.41654422394687,1.075632373944635,40.31033616139906
0.8785461654164195,45.96025686578675,1.1157769244332902,40.17627024637969,1.099521893567744,40.39216860303426,1.0861451094469197,40.31033616139906
0.8890600732410496,45.92891678175624,1.126289659935575,40.17627024637969,1.1100348244570866,40.38694525569584,1.0966588870135114,40.2824783089275
0.899573069259411,45.92195231863836,1.1368023954378597,40.17627024637969,1.1205476250883903,40.38520413991637,1.1071720132899112,40.272031614250665
0.9100860652777725,45.914987855520465,1.1473151309401444,40.17627024637969,1.1310610118808668,40.36779298212164,1.117684748792196,40.272031614250665
0.9196422002194238,45.93897656181542,1.1559164599874683,40.17627024637969,1.1415737473831515,40.36779298212164,1.1281974842944806,40.272031614250665
0.9311090241630309,45.98214517844297,1.1955044921429558,40.179910044977504,1.1520861572403405,40.376498561019005,1.1387102197967653,40.272031614250665
0.9445009120135417,45.660204579791014,1.259092710502604,40.25487256371813,1.1625985670975294,40.38520413991637,1.14922295529905,40.272031614250665
0.9535948031490717,45.266944562400866,1.431162535939013,40.25487256371813,1.1731119538900059,40.36779298212164,1.159736016446431,40.2633260353533
0.9617319539550253,44.90140974104193,,,1.1836239729730798,40.38694525569584,1.1702497288840032,40.23720929866123
0.9662883545506158,44.45201532181885,,,1.1941370341204602,40.37823967679848,1.1807625946443263,40.23372706710228
0.9684530748982678,44.06737382753708,,,1.20465016039686,40.36779298212164,1.191275330146611,40.23372706710228
0.9713369010289659,43.62048744413919,,,1.2151628958991447,40.36779298212164,1.2017880656488957,40.23372706710228
0.9742201301436548,43.18956128871979,,,1.2256756314014297,40.36779298212164,1.2123008011511804,40.23372706710228
0.9771037174679491,42.7490589965133,,,1.2361888228068487,40.35560517166534,1.2228135366534654,40.23372706710228
0.9799871853890418,42.31174874990249,,,1.2467014931801144,40.35734628744481,1.233326597800846,40.225021488204916
0.9828705339069326,41.877630548887396,,,1.2572145543274948,40.34864070854745,1.2438403102384186,40.19890475151283
0.9862307788129487,41.469048712637886,,,1.2677272898297796,40.34864070854745,1.2543518082893388,40.231985951322805
0.9943887420621895,40.547127907407294,,,1.2782400253320645,40.34864070854745,1.2648644786626042,40.23372706710228
1.00491215872362,40.261584919573835,,,1.2887527608343492,40.34864070854745,1.2753772141648891,40.23372706710228
1.015434989223878,39.99171197375562,,,1.299265496336634,40.34864070854745,1.2858899496671738,40.23372706710228
1.0259525442735822,39.86286940607467,,,1.3097782318389186,40.34864070854745,1.2964026851694586,40.23372706710228
1.0364666474852697,39.826305974705754,,,1.3202909673412033,40.34864070854745,1.3069154206717433,40.23372706710228
1.0469806204389192,39.793224774895776,,,1.330803702843488,40.34864070854745,1.317428156174028,40.23372706710228
1.0574933559412039,39.793224774895776,,,1.341316373216754,40.35038182432692,1.3279408916763127,40.23372706710228
1.0680058960564311,39.79844812223419,,,1.3518291087190386,40.35038182432692,1.3384538876946745,40.22676260398439
1.0785179151395048,39.81760039580839,,,1.3623419093503424,40.34864070854745,1.3489675350032277,40.202386983071776
1.089030129609636,39.83152932204417,,,1.372854644852627,40.34864070854745,1.3594804007635508,40.19890475151283
1.0995428651119208,39.83152932204417,,,1.383366794193739,40.364310750562694,1.3699928106207395,40.20761033041019
1.1100543631628412,39.864610521854146,,,1.3938793994379857,40.36779298212164,1.3805051553489092,40.21805702508703
1.1205664473749342,39.88202167964887,,,1.4043916790371362,40.37998079257795,1.3910173046900214,40.23372706710228
1.1310781408129118,39.90987953212043,,,1.414904870442555,40.36779298212164,1.4015298448052487,40.238950414440694
1.141589638863832,39.9429607319304,,,1.4254176059448398,40.36779298212164,1.4120425803075334,40.238950414440694
1.1521013974308292,39.96907746862249,,,1.432107528537203,40.36779298212164,1.4225555111968755,40.23372706710228
1.1626133513848838,39.98997085797615,,,,,1.4306789886304592,40.23372706710228
1.173124849435804,40.023052057786124,,,,,,
1.183637324422012,40.03001652090401,,,,,,
1.1941489527309705,40.05961548915505,,,,,,
1.2046616231042362,40.06135660493452,,,,,,
1.215174358606521,40.06135660493452,,,,,,
1.2256870941088058,40.06135660493452,,,,,,
1.2361998296110905,40.06135660493452,,,,,,
1.2467125651133752,40.06135660493452,,,,,,
1.257224584196449,40.08050887850871,,,,,,
1.2677366032795228,40.09966115208291,,,,,,
1.2782493387818077,40.09966115208291,,,,,,
1.2887620742840924,40.09966115208291,,,,,,
1.298372322566896,40.179910044977504,,,,,,
1.3133321119988632,40.25487256371813,,,,,,
1.330165029704599,40.25487256371813,,,,,,
1.3488682715998608,40.25487256371813,,,,,,
1.360090216737018,40.25487256371813,,,,,,
1.3769231344427535,40.25487256371813,,,,,,
1.3956207681695312,40.40479760119939,,,,,,
1.412459294043751,40.25487256371813,,,,,,
1.433030056044297,40.32983508245876,,,,,,
